trainer/Policy Loss,exploration/Returns Max,exploration/Returns Min,trainer/QF1 Loss,exploration/Actions Mean,exploration/Rewards Std,trainer/Log Pis Std,evaluation/Returns Std,trainer/Q1 Predictions Mean,exploration/Actions Std,trainer/Q1 Predictions Max,trainer/QF2 Loss,trainer/Log Pis Mean,evaluation/path length Mean,trainer/Q1 Predictions Min,evaluation/Rewards Max,trainer/Q2 Predictions Std,time/logging (s),exploration/path length Max,exploration/Returns Std,trainer/Policy mu Max,Epoch,trainer/Policy log std Max,exploration/Actions Min,evaluation/Rewards Mean,exploration/Actions Max,evaluation/Returns Mean,evaluation/path length Max,exploration/num paths total,time/epoch (s),evaluation/num steps total,trainer/Q Targets Std,exploration/Num Paths,evaluation/Returns Max,time/saving (s),trainer/Q Targets Min,evaluation/Num Paths,trainer/Policy log std Std,evaluation/path length Std,evaluation/Rewards Min,exploration/Rewards Max,exploration/Rewards Min,evaluation/Actions Max,trainer/Alpha Loss,time/exploration sampling (s),trainer/Policy mu Mean,trainer/Policy log std Min,trainer/Q Targets Max,trainer/Policy log std Mean,evaluation/num paths total,time/total (s),trainer/Q Targets Mean,evaluation/Actions Min,trainer/Policy mu Min,time/data storing (s),exploration/num steps total,exploration/Returns Mean,exploration/path length Mean,exploration/Average Returns,exploration/Rewards Mean,trainer/Alpha,time/evaluation sampling (s),trainer/Policy mu Std,evaluation/path length Min,replay_buffer/size,exploration/path length Min,time/training (s),trainer/Q1 Predictions Std,evaluation/Rewards Std,evaluation/Average Returns,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Max,evaluation/Actions Mean,trainer/Log Pis Min,evaluation/Returns Min,exploration/path length Std,evaluation/Actions Std,trainer/Q2 Predictions Min,trainer/Log Pis Max
27.439045,-100.0,-100.0,7.929288,-0.010789386,0.0,0.95007414,2.8287866766913012,-27.741917,0.32323596,-26.638403,7.8582497,-0.16462061,100.0,-29.74988,-0.22047976360012508,0.82118607,0.003206519002560526,100,0.0,1.443965,49,-0.26417732,-0.8077141,-0.9905707110776957,0.89813286,-99.05707110776957,100,102,1.3643248939770274,50000,2.7584422,2,-90.57071107769566,0.0021803599956911057,-29.60026,10,0.26203936,0.0,-1.0,-1.0,-1.0,0.87167335,-6.118755340576172,0.06904748600209132,-0.033722978,-1.5544521,-1.0,-0.9981967,500,67.68512292593368,-27.479189,-0.92681676,-1.6683893,0.0011744229996111244,10200,-100.0,100.0,-100.0,-1.0,0.05919160321354866,0.2391103469999507,0.54358315,100,10200,100,1.0496057589771226,0.82033825,0.05572964480428467,-99.05707110776957,-27.691582,-26.582233,-0.014446171,-3.3046312,-100.0,0.0,0.14591442,-29.84203,1.6886526
27.260334,-90.78476422105723,-92.09700186028871,13.330469,0.0085747335,0.1823252753308004,1.2338287,0.0,-27.511219,0.3557998,-26.449156,13.3303,-0.082066946,100.0,-30.152695,-1.0,0.87271035,0.003217359015252441,100,0.6561188196157417,1.4267293,50,-0.5167876,-0.84900844,-1.0,0.9239861,-100.0,100,104,1.3470030680473428,51000,3.8553338,2,-100.0,0.002606311987619847,-30.339643,10,0.24735677,0.0,-1.0,-0.04474436529720664,-1.0,0.8946176,-5.993857383728027,0.06935612301458605,0.032175165,-1.6206485,-1.0,-1.0247062,510,69.03642280894564,-27.410473,-0.7766915,-1.6544794,0.0012435520184226334,10400,-91.44088304067297,100.0,-91.44088304067297,-0.9144088304067296,0.056187473237514496,0.2452297240088228,0.59553325,100,10400,100,1.025349998002639,0.88233876,0.0,-100.0,-27.471521,-26.337177,-0.06400647,-5.0941634,-100.0,0.0,0.23872025,-30.11658,2.839338
27.768957,-100.0,-100.0,0.46214134,0.044565324,0.0,0.9947042,0.6588319029853278,-27.735445,0.36743483,-26.227375,0.4882726,0.21986353,100.0,-30.579931,-0.15099710347558587,0.8265543,0.003524777013808489,100,0.0,1.6746128,51,-0.28930947,-0.68741834,-0.9962473780703927,0.97916424,-99.62473780703927,100,106,1.3595050139992964,52000,0.75057805,2,-98.12194588974711,0.0024680329952389,-30.493866,10,0.23599507,0.0,-1.0,-1.0,-1.0,0.9310519,-5.219956874847412,0.07137969401082955,0.21413946,-1.6475358,-27.198246,-1.0476348,520,70.40018832398346,-28.283762,-0.8929675,-1.7776812,0.0012022570008412004,10600,-100.0,100.0,-100.0,-1.0,0.05325891822576523,0.25130152897327207,0.5776663,100,10600,100,1.0296287240053061,0.8304633,0.04462258931650121,-99.62473780703927,-27.697552,-26.174894,0.049313564,-5.0618434,-100.0,0.0,0.25933683,-30.684935,2.4988742
27.905464,-96.69454581082081,-100.0,21.364058,0.0012451374,0.09049442401518694,1.0907737,0.5838425841722505,-28.14054,0.31485105,-26.684917,21.30526,-0.07574729,100.0,-30.023497,-0.42056364085561926,0.78383505,0.002728593011852354,100,1.6527270945895935,1.431446,52,-0.50329375,-0.7148993,-0.9971219331206833,0.79262197,-99.71219331206834,100,108,1.358934826013865,53000,4.7299685,2,-98.34254718597035,0.013494379993062466,-30.08086,10,0.24600859,0.0,-1.0,-0.1376735159627929,-1.0,0.85054255,-6.193603992462158,0.07057038901257329,-0.021408252,-1.7485026,-1.0,-1.0839306,530,71.763188729994,-27.645714,-0.90733325,-1.9099793,0.0011925029975827783,10800,-98.3472729054104,100.0,-98.3472729054104,-0.9834727290541041,0.05058693140745163,0.2393280690012034,0.56547713,100,10800,100,1.0316208919975907,0.7755644,0.033269760611693615,-99.71219331206834,-28.111929,-26.65243,-0.030294266,-4.555046,-100.0,0.0,0.14113419,-30.034725,2.0649652
28.49346,-78.87991509187822,-100.0,7.2982116,0.02725799,0.19226997794196282,0.91620505,8.130215245145267,-28.660975,0.32616645,-27.390594,7.349901,-0.06266758,100.0,-31.37038,-0.08845578521069684,0.7281177,0.002914560987846926,100,10.560042454060891,1.6095891,53,-0.56080645,-0.839788,-0.9336744469432304,0.94560736,-93.36744469432304,100,110,1.3290697199990973,54000,2.8491411,2,-82.80702503648277,0.0026931120082736015,-31.386932,10,0.25989223,0.0,-1.0,-0.08162204931087172,-1.0,0.9093861,-6.264522552490234,0.0698228600085713,0.02672993,-1.6355247,-1.0,-1.0759529,540,73.0957853619766,-28.477839,-0.8544573,-1.5199233,0.0011830540024675429,11000,-89.43995754593911,100.0,-89.43995754593911,-0.8943995754593911,0.04796024411916733,0.2332478140015155,0.50375104,100,11000,100,1.0192083189904224,0.7036929,0.09993464036169873,-93.36744469432304,-28.640491,-27.302658,0.006988372,-3.4453645,-100.0,0.0,0.10737236,-31.424429,1.9128265
29.124893,-90.76568717916489,-100.0,0.08463197,0.03792782,0.12651084895926476,1.0349517,0.09841730666574865,-28.973772,0.31064153,-27.791203,0.08989122,0.29831567,100.0,-31.1353,-0.8854266695596898,0.8962261,0.0032883939857129008,100,4.617156410417557,1.8151999,54,-0.33086386,-0.71060586,-0.9996539550890161,0.8725805,-99.96539550890161,100,112,1.3368748149950989,55000,0.7953438,2,-99.67051536002525,0.00213926998549141,-31.254972,10,0.30216777,0.0,-1.0,-0.2792977484248151,-1.0,0.94422483,-5.259261608123779,0.07313296501524746,0.19979401,-1.7660382,-28.09525,-1.107099,550,74.43717147197458,-29.084969,-0.8909937,-1.0958427,0.0012290090089663863,11200,-95.38284358958245,100.0,-95.38284358958245,-0.9538284358958243,0.04546182602643967,0.23787626400007866,0.5769116,100,11200,100,1.019208912999602,0.90117556,0.00561316486933829,-99.96539550890161,-28.959274,-27.779343,0.012854206,-3.1628962,-100.0,0.0,0.10615219,-31.230667,2.3590126
29.084963,-91.22733759615619,-100.0,0.30227146,0.0049938606,0.11045876015657875,1.0143187,0.6224269495445072,-28.863968,0.2963409,-27.577354,0.31265134,0.34124893,100.0,-31.83294,-0.2104476942244971,0.9025729,0.003518478013575077,100,4.386331201921905,1.8106303,55,-0.39947703,-0.92671084,-0.9979252435015182,0.8002567,-99.79252435015182,100,114,1.3450878000294324,56000,0.7511319,2,-97.92524350151831,0.0026198370032943785,-31.895515,10,0.28702387,0.0,-1.0,-0.47021597210261623,-1.0,0.9496299,-5.212891101837158,0.07097466601408087,0.15353157,-1.6882248,-28.33602,-1.1366386,560,75.78655450901715,-29.32979,-0.6556846,-1.7264886,0.001228954002726823,11400,-95.6136687980781,100.0,-95.6136687980781,-0.956136687980781,0.04315675050020218,0.24220817399327643,0.5826288,100,11400,100,1.0245376910024788,0.8909987,0.03328019629829627,-99.79252435015182,-28.861109,-27.63275,-0.000513953,-3.6381946,-100.0,0.0,0.10631578,-32.207363,2.975781
29.195398,-77.35483683457005,-100.0,23.879944,0.01565904,0.1790315866638825,1.0010295,9.015793657274498,-29.201912,0.3649456,-28.057543,23.976913,0.09068704,100.0,-30.985422,-0.16487583661138713,0.79381573,0.003591604996472597,100,11.322581582714975,1.9384344,56,-0.42439073,-0.8198012,-0.9264663616782872,0.9497328,-92.64663616782872,100,116,1.3394173480337486,57000,4.925905,2,-80.76495819210353,0.0024072010128293186,-31.507898,10,0.33182728,0.0,-1.0,-0.3072378786299178,-1.0,0.9421838,-6.101221084594727,0.07040095500997268,-0.065875456,-1.8382821,-0.88544554,-1.0957897,570,77.13028436803143,-28.683723,-0.9185451,-1.6964569,0.0011891690082848072,11600,-88.67741841728503,100.0,-88.67741841728503,-0.8867741841728503,0.040935322642326355,0.2350879870064091,0.5868817,100,11600,100,1.02674043099978,0.7712074,0.09610749303253234,-92.64663616782872,-29.25137,-28.07802,-0.005481654,-3.1951666,-100.0,0.0,0.09562101,-31.439877,3.1153393
29.883318,-61.40089724524354,-100.0,16.934402,-0.015125539,0.2597062370412231,1.1838579,22.34402255794825,-29.711912,0.28248265,-28.457165,17.017197,0.31393346,100.0,-31.77212,-0.21985438460937906,0.8498167,0.003531060996465385,100,19.29955137737823,1.7588869,57,-0.38968277,-0.7461896,-0.7273836975245395,0.76790446,-72.73836975245393,100,118,1.3290918730199337,58000,4.0930896,2,-52.3081415763967,0.002342755993595347,-32.034767,10,0.28645927,0.0,-1.0,-0.09244012869112804,-1.0,0.9212435,-5.474472522735596,0.06946542201330885,0.09180058,-1.693365,-1.0,-1.2186524,580,78.4637410940777,-29.217136,-0.9478726,-1.425398,0.0012741980026476085,11800,-80.70044862262176,100.0,-80.70044862262176,-0.8070044862262175,0.03888514265418053,0.23642744301469065,0.57250446,100,11800,100,1.0160509929992259,0.84446967,0.2375256898295755,-72.73836975245393,-29.715788,-28.461613,0.011042625,-3.639329,-100.0,0.0,0.11715107,-31.92399,3.5889916
30.080652,-49.72622251589945,-100.0,8.398764,0.003765086,0.28971800244762286,1.0930208,25.434787749329228,-29.929808,0.3071736,-28.74326,8.327101,0.2950194,100.0,-33.241444,-0.04294036146629111,0.84501016,0.0032266310008708388,100,25.136888742050274,2.1137729,58,-0.35377693,-0.89647025,-0.834042690674315,0.9320216,-83.4042690674315,100,120,1.3335617410484701,59000,2.9905732,2,-40.487272110321726,0.0020426020200829953,-32.699993,10,0.31066558,0.0,-1.0,-0.055242504199298735,-1.0,0.9535439,-5.62186336517334,0.06983952299924567,0.084260285,-1.8101577,-1.0,-1.172451,590,79.80163572612219,-29.856256,-0.92866665,-1.4110898,0.0011872200120706111,12000,-74.86311125794973,100.0,-74.86311125794973,-0.7486311125794974,0.03697263076901436,0.24013292900053784,0.6408803,100,12000,100,1.0171328360156622,0.8722198,0.275478272978245,-83.4042690674315,-29.942896,-28.829119,0.024584392,-4.242594,-100.0,0.0,0.13902636,-32.981472,2.5381863
30.526094,-76.20812019539875,-100.0,0.09869897,0.00044814288,0.1816368797688485,1.2212759,10.34736119278306,-30.20922,0.34920925,-28.883595,0.08022498,0.50315344,100.0,-32.514717,-0.5362538816256286,0.8294003,0.0027902949950657785,100,11.895939902300626,1.9226965,59,-0.36849073,-0.9544182,-0.9324555069500228,0.8368479,-93.24555069500227,100,122,1.3285985040129162,60000,0.7358177,2,-76.14762919863242,0.0024692010192666203,-31.962812,10,0.3810044,0.0,-1.0,-0.12181324556941223,-1.0,0.96369123,-5.010308742523193,0.06967985900701024,-0.09341999,-2.0127482,-29.34402,-1.1485153,600,81.13463557109935,-30.2719,-0.94804215,-2.085132,0.0011954009823966771,12200,-88.10406009769937,100.0,-88.10406009769937,-0.8810406009769938,0.035173170268535614,0.2362279710068833,0.73179793,100,12200,100,1.0162357770022936,0.8318896,0.11013768455105029,-93.24555069500227,-30.254189,-28.960255,-0.0072997245,-3.2306755,-100.0,0.0,0.12446079,-32.55561,3.5845842
30.226128,-100.0,-100.0,0.2357933,0.018869719,0.0,1.2713745,20.858679662705992,-30.06653,0.33045942,-28.594944,0.27830803,0.31413662,100.0,-32.184708,-0.15418051824587542,0.84667027,0.0032036949996836483,100,0.0,1.9501776,60,-0.32670748,-0.93061197,-0.8299036985695183,0.9920322,-82.99036985695183,100,124,1.3313875580206513,61000,0.79526454,2,-55.52926278455517,0.0023694300034549087,-32.384872,10,0.34452522,0.0,-1.0,-1.0,-1.0,0.9680582,-5.729295253753662,0.06973193900194019,0.10372278,-1.9235457,-29.461792,-1.1622384,610,82.46962565710419,-30.44272,-0.80725586,-1.5164691,0.0012283380201552063,12400,-100.0,100.0,-100.0,-1.0,0.03341679647564888,0.24076023700763471,0.6460981,100,12400,100,1.0140939189877827,0.8596749,0.2157362446347545,-82.99036985695183,-29.989168,-28.640852,0.0067830062,-4.479291,-100.0,0.0,0.11508842,-31.853909,2.694269
30.511415,-39.56468854443454,-100.0,0.3559769,0.0026698308,0.3389554256410153,1.3980434,32.60729008933317,-30.08209,0.3059744,-28.61663,0.37815017,0.6055235,100.0,-32.905632,-0.16180662978402968,0.89691705,0.003499176003970206,100,30.21765572778273,1.6633525,61,-0.4884839,-0.9404795,-0.8369636406632666,0.8946145,-83.69636406632665,100,126,1.3289300870383158,62000,0.7280364,2,-18.404737944986444,0.0024708300188649446,-33.041134,10,0.34800974,0.0,-1.0,-0.017056715943709687,-1.0,0.94223076,-4.808188438415527,0.06902643298963085,-0.102059424,-2.010091,-29.698488,-1.2957419,620,83.80319852611865,-30.579182,-0.8088783,-2.205351,0.0012407700123731047,12600,-69.78234427221727,100.0,-69.78234427221727,-0.6978234427221726,0.03180073946714401,0.23934651899617165,0.63933414,100,12600,100,1.013346359017305,0.8708108,0.32632759915670545,-83.69636406632665,-30.066856,-28.678335,0.008751659,-6.2972746,-100.0,0.0,0.17691256,-33.036907,3.5500774
30.555412,-100.0,-100.0,0.25508547,0.05135112,0.0,1.1324081,27.58380358369968,-30.327402,0.36435688,-29.026985,0.27984047,0.3612162,100.0,-32.606033,-0.13360515120132507,0.8960417,0.003739849984413013,100,0.0,2.0051866,62,-0.38275596,-0.9562157,-0.8194338959103009,0.9491084,-81.94338959103008,100,128,1.3326836449850816,63000,0.78469986,2,-39.21897003029253,0.0023222710005939007,-33.060966,10,0.35242477,0.0,-1.0,-1.0,-1.0,0.9017221,-5.734547138214111,0.07081698998808861,0.060314227,-2.099136,-29.743423,-1.318565,630,85.14052966810414,-30.730488,-0.34335795,-1.6323633,0.0011849570146296173,12800,-100.0,100.0,-100.0,-1.0,0.03021138906478882,0.2467157320061233,0.6077767,100,12800,100,1.0079038449912332,0.8954009,0.2804212163929324,-81.94338959103008,-30.2939,-28.974483,0.09617636,-3.2104387,-100.0,0.0,0.28395098,-32.65949,3.053781
31.141895,-68.6532001667385,-100.0,8.337988,0.019293962,0.22089970835133715,1.1586322,0.0,-30.504051,0.26546872,-29.232065,8.319837,0.80526453,100.0,-32.896065,-1.0,0.8391784,0.003556918993126601,100,15.67339991663075,1.7661742,63,-0.5674269,-0.63953686,-1.0,0.9853743,-100.0,100,130,1.3307641779538244,64000,3.0693326,2,-100.0,0.0025760190037544817,-33.153435,10,0.34631875,0.0,-1.0,-0.185318224811383,-1.0,0.9370718,-4.237441062927246,0.07032772299135104,0.06436213,-2.0831535,-1.0,-1.4184973,640,86.47532875012257,-30.664406,-0.8974966,-1.9274098,0.0013517709739971906,13000,-84.32660008336924,100.0,-84.32660008336924,-0.8432660008336925,0.028811268508434296,0.24080895297811367,0.6354774,100,13000,100,1.0121427930134814,0.8436699,0.0,-100.0,-30.522696,-29.350563,0.048428625,-2.814633,-100.0,0.0,0.23102796,-33.108807,4.1227393
31.285707,-70.30964629051941,-100.0,0.36769196,0.0011881852,0.1957967320590664,1.0908856,16.21982227327913,-30.688452,0.26186627,-29.491741,0.38390982,0.70230603,100.0,-32.460934,-0.43117710987936225,0.7528422,0.0031185510160867125,100,14.845176854740295,1.8146935,64,-0.55449355,-0.95216763,-0.8676411700624719,0.90159065,-86.7641170062472,100,132,1.3275694559852127,65000,0.69548327,2,-65.52079765642657,0.0024583489866927266,-32.866478,10,0.34607938,0.0,-1.0,-0.2871409503120181,-1.0,0.9632122,-4.668248653411865,0.06892919199890457,0.13489069,-2.0077157,-30.117422,-1.3849247,650,87.8069838451338,-31.161602,-0.9134908,-1.5838678,0.0012532389955595136,13200,-85.15482314525971,100.0,-85.15482314525971,-0.851548231452597,0.027389679104089737,0.2402217759808991,0.62007827,100,13200,100,1.01158834900707,0.74381596,0.1641442726079125,-86.7641170062472,-30.71962,-29.390938,-0.0042410945,-3.1219018,-100.0,0.0,0.12111858,-32.324562,3.0584123
31.354553,-75.67653798765504,-100.0,0.26850936,0.020771375,0.1617952408567428,1.0181657,0.0,-30.892633,0.30530787,-29.713758,0.27692038,0.5759966,100.0,-33.36097,-1.0,0.8421581,0.003182779997587204,100,12.16173100617248,2.0752602,65,-0.34567252,-0.810401,-1.0,0.97693247,-100.0,100,134,1.322610828006873,66000,0.7629822,2,-100.0,0.002065715001663193,-33.36059,10,0.39905325,0.0,-1.0,-0.39295838112882864,-1.0,0.9863606,-5.192386627197266,0.07088079699315131,0.05072653,-1.9394838,-30.320864,-1.2785196,660,89.1335740351642,-31.34565,-0.9592828,-1.948082,0.0012630319979507476,13400,-87.83826899382751,100.0,-87.83826899382751,-0.878382689938275,0.026079468429088593,0.2341182160016615,0.62856084,100,13400,100,1.011100288014859,0.8443919,0.0,-100.0,-30.878197,-29.80243,-0.006981472,-3.628965,-100.0,0.0,0.12643988,-33.404053,3.5008078
32.03752,-65.92786508718335,-100.0,27.513514,0.018253746,0.20527149764902453,1.0807228,14.821858548922538,-31.437716,0.29260015,-30.325104,27.71372,0.74166113,100.0,-34.110416,-0.10138720570502943,0.8162389,0.0037001270102337003,100,17.036067456408325,2.317962,66,-0.5284013,-0.6734106,-0.9259813717153436,0.92405915,-92.59813717153435,100,136,1.3325486170360819,67000,5.308127,2,-61.35178757134932,0.0025774480018299073,-33.840015,10,0.41881928,0.0,-1.0,-0.01805485627264142,-1.0,0.9740768,-4.65196418762207,0.06968230300117284,0.012159372,-2.1934474,-0.6667838,-1.3744317,670,90.47008439418278,-30.775824,-0.9073633,-1.6387659,0.0011888349836226553,13600,-82.96393254359168,100.0,-82.96393254359168,-0.8296393254359168,0.024794036522507668,0.24469012202462181,0.6729765,100,13600,100,1.010709782014601,0.8284253,0.15469422374569386,-92.59813717153435,-31.470936,-30.246075,0.0012330306,-4.2663116,-100.0,0.0,0.10892692,-34.11146,4.02838
32.54332,-100.0,-100.0,0.09369749,0.01210154,0.0,1.244852,0.3108913314875636,-31.896397,0.22911346,-30.431616,0.07976289,0.78945494,100.0,-33.86375,-0.5686576247116586,0.8467105,0.0035070890153292567,100,0.0,1.9676267,67,-0.41698354,-0.55125606,-0.9989636955617082,0.93731695,-99.89636955617081,100,138,1.360428842017427,68000,0.7276101,2,-98.96369556170812,0.002398809010628611,-33.804718,10,0.38302356,0.0,-1.0,-1.0,-1.0,0.9532747,-4.536505222320557,0.06920337400515564,0.03663107,-2.1668909,-30.837746,-1.3667874,680,91.83461896519293,-32.042267,-0.9440921,-1.8863643,0.001190899987705052,13800,-100.0,100.0,-100.0,-1.0,0.02357061207294464,0.24088407299132086,0.6801752,100,13800,100,1.0432445970072877,0.8522698,0.017753205548064054,-99.89636955617081,-31.920862,-30.487164,0.027238214,-3.1110885,-100.0,0.0,0.27712265,-33.91233,4.4818125
32.22844,-77.46844751498898,-100.0,18.33553,-0.018319307,0.170836839915062,1.1580094,8.155886252234934,-31.509205,0.2575331,-30.093565,18.295885,0.8507317,100.0,-33.51012,-0.46052377021006236,0.80790496,0.003570027998648584,100,11.26577624250551,2.0170517,68,-0.5303799,-0.94512594,-0.9592205722477561,0.6255476,-95.92205722477563,100,140,1.3350706909550354,69000,4.3970413,2,-79.60272061793303,0.002349391987081617,-33.985947,10,0.37399313,0.0,-1.0,-0.08888359272004617,-1.0,0.9612244,-4.358792304992676,0.07061631698161364,0.07266521,-2.0966165,-1.0,-1.3928152,690,93.17396935613942,-31.365921,-0.87323153,-2.018424,0.001317165995715186,14000,-88.73422375749449,100.0,-88.73422375749449,-0.8873422375749449,0.02252945303916931,0.24159695699927397,0.6775389,100,14000,100,1.0156208309927024,0.80927885,0.08746685481825175,-95.92205722477563,-31.482882,-30.105076,0.02753114,-2.0783021,-100.0,0.0,0.24361333,-33.599464,4.2167373
32.615265,-100.0,-100.0,0.19264942,-0.03360601,0.0,1.1785704,16.063728742533247,-31.941692,0.32054093,-30.350195,0.15324917,0.764059,100.0,-34.40697,-0.22393393865120478,0.8343935,0.0035661259898915887,100,0.0,1.7361528,69,-0.44021153,-0.89782494,-0.9464542375248892,0.8799646,-94.64542375248892,100,142,1.3229010159848258,70000,0.76994926,2,-46.45423752488917,0.0023230799997691065,-34.69475,10,0.3977256,0.0,-1.0,-1.0,-1.0,0.8576377,-4.747952461242676,0.07096576798358001,-0.15261468,-2.397894,-31.119736,-1.4228435,700,94.50080690311734,-32.293076,-0.9634282,-1.9921234,0.0012341059918981045,14200,-100.0,100.0,-100.0,-1.0,0.021454811096191406,0.23539947302197106,0.5662004,100,14200,100,1.009412462997716,0.84156466,0.16576692284607808,-94.64542375248892,-31.979925,-30.476137,-0.014281762,-3.9019346,-100.0,0.0,0.093162365,-34.362926,4.4221783
33.258965,-100.0,-100.0,0.11706551,0.030027239,0.0,0.97057486,0.6473125661220508,-32.563576,0.26346806,-30.968283,0.094746985,0.8415824,100.0,-35.175938,-0.1979570045952789,0.86938745,0.003473329998087138,100,0.0,2.3368378,70,-0.47392127,-0.89196193,-0.9940136320909448,0.9964754,-99.40136320909448,100,144,1.3373831799835898,71000,0.7591393,2,-98.13405338375198,0.00232531302026473,-34.415806,10,0.3814787,0.0,-1.0,-1.0,-1.0,0.98819387,-4.508482456207275,0.07199182998738252,0.16378285,-2.0740356,-31.095959,-1.5003756,710,95.84200402512215,-32.353622,-0.9649862,-1.2460341,0.001157246995717287,14400,-100.0,100.0,-100.0,-1.0,0.020401183515787125,0.25287541799480096,0.56934804,100,14400,100,1.0055600419873372,0.8893924,0.047312874554696974,-99.40136320909448,-32.55243,-30.974989,0.0017466879,-3.3052583,-100.0,0.0,0.15732746,-35.09787,2.9079301
33.434437,-100.0,-100.0,0.2702377,0.042667888,0.0,1.5002785,2.3406453623831767,-32.3696,0.26901764,-30.29099,0.26025352,1.185185,100.0,-34.864395,-0.5348988574105676,0.9352689,0.003443464986048639,100,0.0,2.3991165,71,-0.6516898,-0.82398546,-0.9921978487920561,0.9979207,-99.2197848792056,100,146,1.333867549954448,72000,0.7653858,2,-92.19784879205608,0.0022537790064234287,-34.68036,10,0.41574177,0.0,-1.0,-1.0,-1.0,0.98850137,-3.2075917720794678,0.07038478998583741,0.12679508,-2.2823787,-31.342787,-1.586633,720,97.17993420010316,-32.707897,-0.8390408,-2.0465312,0.0012515989947132766,14600,-100.0,100.0,-100.0,-1.0,0.019510669633746147,0.2456856159842573,0.7024703,100,14600,100,1.0108483009971678,0.9055421,0.03092241241284145,-99.2197848792056,-32.404285,-30.402475,-0.035820223,-4.873823,-100.0,0.0,0.20201442,-34.973217,4.929148
33.58478,-100.0,-100.0,0.21504064,0.006914216,0.0,1.3350573,0.5841402309986495,-32.704384,0.25014386,-30.656876,0.22856104,1.0743968,100.0,-34.919056,-0.3550181404404721,1.0177665,0.0033997659920714796,100,0.0,1.8369652,72,-0.5786068,-0.97532916,-0.9965497919129743,0.9647723,-99.65497919129743,100,148,1.3360808370052837,73000,0.8297085,2,-98.19995491136919,0.0024129450030159205,-35.123913,10,0.42410168,0.0,-1.0,-1.0,-1.0,0.9437061,-3.6827707290649414,0.07518948701908812,0.06475501,-2.2441874,-31.210793,-1.448497,730,98.5200576640782,-33.031925,-0.96831846,-2.2743306,0.001315110013820231,14800,-100.0,100.0,-100.0,-1.0,0.018704185262322426,0.2469026559847407,0.7899256,100,14800,100,1.0068608729925472,1.0048501,0.035546560540565944,-99.65497919129743,-32.681202,-30.753885,0.00059393304,-2.5842884,-100.0,0.0,0.113807455,-34.927223,4.938732
33.471535,-100.0,-100.0,0.18995444,0.01635958,0.0,1.2387774,0.6096802148701487,-32.672585,0.22547908,-31.11725,0.16834073,0.9755832,100.0,-35.666065,-0.34056770733509295,0.938733,0.003576419985620305,100,0.0,2.2273693,73,-0.6409819,-0.80714804,-0.9973820690485843,0.8814558,-99.73820690485843,100,150,1.3202793009986635,74000,0.8710419,2,-97.99258099774619,0.0018937620043288916,-35.486275,10,0.39579633,0.0,-1.0,-1.0,-1.0,0.8886038,-4.126962661743164,0.06966260098852217,0.12056385,-2.2500694,-31.532,-1.525257,740,99.84450094608474,-32.974873,-0.9556951,-1.7698613,0.001496708020567894,15000,-100.0,100.0,-100.0,-1.0,0.017794813960790634,0.23915452999062836,0.67848396,100,15000,100,1.004495280008996,0.95713174,0.03165834947382082,-99.73820690485843,-32.690052,-31.157381,0.01635413,-2.8988132,-100.0,0.0,0.23440818,-35.541134,4.7710686
