trainer/Q1 Predictions Std,trainer/Log Pis Mean,exploration/Returns Mean,exploration/Actions Max,trainer/QF2 Loss,time/saving (s),exploration/Actions Std,time/evaluation sampling (s),exploration/Returns Std,time/exploration sampling (s),evaluation/Actions Max,exploration/Rewards Min,trainer/Q Targets Max,trainer/Q1 Predictions Min,time/data storing (s),trainer/Log Pis Max,trainer/Q2 Predictions Std,evaluation/Rewards Max,evaluation/path length Max,replay_buffer/size,trainer/Q2 Predictions Mean,trainer/Policy mu Mean,evaluation/Rewards Min,exploration/Actions Min,trainer/Log Pis Min,trainer/Policy log std Mean,trainer/Policy Loss,evaluation/path length Mean,evaluation/Average Returns,exploration/num steps total,exploration/path length Mean,trainer/Policy log std Max,evaluation/Actions Min,trainer/Q2 Predictions Max,time/logging (s),evaluation/num paths total,exploration/Returns Max,trainer/Q Targets Mean,exploration/num paths total,trainer/Alpha Loss,exploration/Num Paths,trainer/Q Targets Std,evaluation/path length Std,evaluation/Returns Mean,Epoch,trainer/Q1 Predictions Max,trainer/Alpha,evaluation/Rewards Std,trainer/Policy mu Max,trainer/Policy mu Std,evaluation/path length Min,evaluation/Returns Std,trainer/Q1 Predictions Mean,trainer/Log Pis Std,evaluation/Rewards Mean,exploration/Returns Min,exploration/Rewards Std,time/epoch (s),trainer/Q2 Predictions Min,exploration/Rewards Max,exploration/Actions Mean,evaluation/Returns Min,trainer/QF1 Loss,trainer/Policy log std Min,trainer/Q Targets Min,trainer/Policy mu Min,exploration/path length Std,evaluation/Actions Std,time/total (s),evaluation/Num Paths,evaluation/num steps total,evaluation/Returns Max,exploration/path length Max,exploration/Rewards Mean,exploration/Average Returns,evaluation/Actions Mean,exploration/path length Min,time/training (s),trainer/Policy log std Std
4.006628,1.6921659,-40.94227178076472,0.9506332,5.268224,0.001986953997402452,0.27493235,0.37067651800316526,16.570444925408957,0.17111593199661002,0.98355556,-9.943263203179383,-0.14850114,-47.273777,0.0030315429976326413,7.584968,4.005524,-0.013205739293194274,100,12700,-17.645205,-0.25600114,-10.337103325122126,-0.99919915,-3.545555,-1.778644,18.724035,100.0,-23.537517985565493,12700,100.0,-0.4785384,-0.99760187,-16.058994,0.0047134819978964515,375,-20.897736820951128,-17.447926,127,-0.8895797729492188,5,4.584373,0.0,-23.537517985565493,24,-16.036968,0.0555817075073719,0.9183668369440395,1.8439739,0.76571184,100,15.720069578885028,-17.632921,1.4109464,-0.23537517985565493,-61.23069841654462,1.1350655442787219,2.785960997993243,-47.45702,-0.0012053548494793803,-0.037098076,-53.45884658269321,5.263961,-2.0,-45.825424,-3.0407312,0.0,0.1831942,68.69919168706838,15,37500,-6.664939279382917,100,-0.4094227178076471,-40.94227178076472,-0.029089915,100,2.234436569000536,0.3573875
7.263726,1.7184514,-37.575080752138,0.6304144,2.6222773,0.002860494001652114,0.2651068,0.35318640200421214,11.000954963553728,0.1624313220017939,0.98688424,-8.090967266839488,-0.5332481,-51.566933,0.0032997730013448745,6.0364957,7.287774,-0.04980102944700709,100,13200,-18.46883,-0.18357414,-10.997819658298276,-0.99914515,-3.239973,-1.7802758,19.474377,100.0,-33.31263122949135,13200,100.0,-0.47541124,-0.9967372,-15.588938,0.004749640997033566,390,-18.45051754657504,-18.635595,132,-0.8322762250900269,5,7.6480074,0.0,-33.31263122949135,25,-15.630951,0.05201680585741997,1.1282334151433997,2.5541346,0.875268,100,12.482345688905745,-18.474638,1.5175506,-0.3331263122949135,-50.47935787812717,0.9864138548863489,2.6540070380069665,-51.67677,-0.003286398290582407,-0.045082506,-60.94745467443574,2.611025,-2.0,-52.070328,-3.396516,0.0,0.21024302,71.35899286108179,15,39000,-18.119634940176685,100,-0.37575080752137996,-37.575080752138,-0.041414138,100,2.12747940600093,0.40240654
9.081787,1.7277504,-47.23180798626062,0.85914505,0.07861982,0.001946796000993345,0.27621913,0.35039684300136287,8.6748774762925,0.15903895699739223,0.9784168,-9.000087337673062,-15.301835,-72.534,0.002999374999490101,9.685247,9.053242,-0.07920275011953627,100,13700,-17.94501,-0.2434448,-9.847780512922276,-0.9994042,-2.3384638,-1.8189633,18.886663,100.0,-32.03632906764927,13700,100.0,-0.47961497,-0.9981008,-15.277632,0.004338065002229996,405,-34.2345506778514,-18.106485,137,-0.8226429224014282,5,9.12672,0.0,-32.03632906764927,26,-15.33633,0.048712801188230515,0.990477491052929,1.6592633,0.79272866,100,14.550594281775696,-17.963837,1.7604012,-0.3203632906764927,-56.81716892704354,1.1791039645851622,2.6500677239964716,-72.43093,-0.012615659005371422,-0.049502786,-61.95074699428501,0.07477243,-2.0,-73.58744,-3.4249222,0.0,0.19365418,74.01309184607089,15,40500,-13.085379994851161,100,-0.47231807986260615,-47.23180798626062,-0.032090764,100,2.131347687995003,0.33688784
12.790943,2.1825728,-36.08330843278476,0.5625234,4.823488,0.002081968996208161,0.25404045,0.34994821999862324,17.932882486182276,0.16030191099707736,0.9869102,-11.118930496105564,-0.0595731,-87.52936,0.003109505007159896,9.623213,12.786648,-0.029854806549274724,100,14200,-19.39182,-0.34307817,-10.678087696252577,-0.9991682,-2.3179996,-1.7497329,20.4643,100.0,-30.93215883811067,14200,100.0,-0.41169348,-0.9981855,-14.765623,0.005363949996535666,420,-19.183111270712672,-19.39486,142,0.565540075302124,5,12.790882,0.0,-30.93215883811067,27,-14.813432,0.04515273496508598,1.0762010576487688,1.7783945,1.0148736,100,15.780235534935034,-19.406113,1.8678488,-0.3093215883811067,-69.5532522923656,1.0135473488040416,2.652188092994038,-87.55618,-0.004097022206859166,-0.035718456,-62.1048083581219,4.8253665,-2.0,-82.09538,-3.4234862,0.0,0.19727364,76.67033792706206,15,42000,-9.20031581487641,100,-0.3608330843278476,-36.08330843278476,-0.033970896,100,2.1313825379984337,0.44278607
8.682413,1.9136854,-42.146965495810704,0.9589848,4.3246884,0.0019728210027096793,0.28098258,0.35391801800142275,12.884866266211084,0.16232208200381137,0.8370368,-8.265751081296504,-0.054575365,-72.52094,0.002910937000706326,7.2018957,8.696115,-0.022881400010998545,100,14700,-17.650414,-0.29192165,-11.397276751991951,-0.99943703,-1.6773697,-1.7760017,18.827837,100.0,-21.785626856376602,14700,100.0,-0.42922494,-0.99878883,-14.617431,0.004539499997918028,435,-16.852659966058052,-17.513708,147,-0.27441224455833435,5,9.045148,0.0,-21.785626856376602,28,-14.647311,0.04161325469613075,0.9832218073066297,2.6352036,0.9398521,100,15.08364427812858,-17.641596,1.435577,-0.21785626856376605,-51.44625296950836,1.142245942379619,2.6716931630071485,-72.53826,-0.00584227514149477,-0.045475915,-58.80682029059631,4.3376513,-2.0,-73.32843,-3.1971965,0.0,0.18719603,79.34653201606852,15,43500,-3.815437257596468,100,-0.4214696549581072,-42.146965495810704,-0.035919454,100,2.1460298050005804,0.43488526
8.5594425,1.9408764,-32.368565067798045,0.51568985,2.1406913,0.001997469000343699,0.26889718,0.3560928060032893,12.644274352808623,0.16008087400405202,0.98376024,-9.51009245834057,-0.041681,-75.04412,0.003018395000253804,8.571459,8.549318,-0.022646321955916593,100,15200,-16.677675,-0.28498113,-7.458162634876433,-0.998867,-1.4953583,-1.81793,18.102476,100.0,-22.232609258870376,15200,100.0,-0.5624057,-0.99848616,-14.282747,0.005477878003148362,450,-22.58058224414988,-16.776934,152,-0.19210284948349,5,8.7762785,0.0,-22.232609258870376,29,-14.321002,0.03880216181278229,0.654939602156061,2.562919,0.87307096,100,9.94328220908092,-16.694975,1.6812807,-0.22232609258870373,-57.27736957944964,0.8054779337234098,2.666505686014716,-74.98563,-0.01027163965087953,-0.043265626,-41.839436057613284,2.1403549,-2.0,-75.358795,-3.4293716,0.0,0.1646274,82.01826732408517,15,45000,-12.76468207455665,100,-0.32368565067798044,-32.368565067798045,-0.023368405,100,2.139838264003629,0.36343876
6.713084,1.8420503,-30.751224409745646,0.55105674,2.0239284,0.0019600439991336316,0.25244224,0.3460754949992406,10.335234920701618,0.1601859090005746,0.87250674,-7.896940273157703,-0.10680251,-59.558334,0.0038286469934973866,8.109192,6.7235713,-0.01953538024112455,100,15700,-16.089746,-0.27258936,-9.1061060110035,-0.99914753,-1.443814,-1.8457947,17.314262,100.0,-19.19334291211578,15700,100.0,-0.3914141,-0.9984006,-13.977984,0.004978090997610707,465,-17.235631426594303,-16.08227,157,-0.5234485864639282,5,6.8890047,0.0,-19.19334291211578,30,-14.006513,0.036365922540426254,0.8534242607154444,1.6193753,0.8076365,100,13.141898880942044,-16.07617,1.6104558,-0.19193342912115777,-46.86946076573313,0.7869828061434414,2.6724356769846054,-59.507526,-0.003631445636647864,-0.03646909,-44.40154388761526,2.0365117,-2.0,-58.882572,-3.4310658,0.0,0.17607178,84.69558664605574,15,46500,-3.8873425142381426,100,-0.30751224409745653,-30.751224409745646,-0.032753594,100,2.1554074909945484,0.36917716
11.341358,2.0274398,-38.63497494205511,0.615749,0.19363658,0.0019614289994933642,0.27489448,0.35312516699923435,15.38183289803063,0.1627047459987807,0.9933443,-10.294123533801631,-13.847909,-81.028854,0.0030375639980775304,9.885361,11.312789,-0.019277403147933483,100,16200,-17.34334,-0.15743104,-9.247246756815887,-0.99935395,-1.4643701,-1.8142922,18.627922,100.0,-26.297493699801112,16200,100.0,-0.3966458,-0.9980311,-13.920354,0.005607858001894783,480,-23.72670486168541,-17.336916,162,0.09275534749031067,5,11.108397,0.0,-26.297493699801112,31,-13.938956,0.03403417393565178,0.8697293960416662,2.5152776,0.94055945,100,12.575577285795351,-17.347235,1.7346408,-0.2629749369980111,-62.19107030666219,1.0698454966304516,2.729677085997537,-80.77846,-0.01268999257266652,-0.04872468,-50.70215420828371,0.22241385,-2.0,-78.918205,-3.660171,0.0,0.18864484,87.43039061905438,15,48000,-10.9222894117136,100,-0.386349749420551,-38.63497494205511,-0.03511754,100,2.203240322000056,0.40206975
6.7284284,1.5911976,-39.3298023419438,0.98837626,0.07467022,0.010907149000559002,0.26299182,0.4373627410022891,16.674951262337668,0.23505071800173027,0.99028707,-9.295986212027703,-13.56689,-70.26245,0.003996599996753503,8.381721,6.7530084,-0.0741954224917722,100,16700,-15.302238,-0.1125323,-9.614984594308245,-0.9996158,-3.8985155,-1.8946109,16.383524,100.0,-27.31938010572201,16700,100.0,-0.4682857,-0.9982779,-13.578588,0.005005528997571673,495,-19.876968243693383,-15.387351,167,-1.4116994142532349,5,6.778382,0.0,-27.31938010572201,32,-13.632087,0.031634893268346786,0.8291774362347976,2.4595637,0.7423183,100,13.99780922525109,-15.313124,1.5844092,-0.2731938010572201,-62.171031888745766,1.0433471829159986,2.8810261170001468,-70.54983,-0.006344807147456865,-0.032222927,-63.997491252978605,0.07741192,-2.0,-71.28834,-3.325416,0.0,0.17613663,90.31608376204531,15,49500,-12.541426353026683,100,-0.393298023419438,-39.3298023419438,-0.023383575,100,2.188703380001243,0.30127499
8.694059,2.0684125,-37.63533175348023,0.997105,3.6083531,0.0019834569975500926,0.2752553,0.3547896939999191,10.649987704859742,0.16561674200056586,0.98815274,-7.999137189810365,-0.034452274,-64.64504,0.004137479001656175,10.073455,8.732939,-0.050370001575884095,100,17200,-16.154678,-0.27513868,-8.140453906159705,-0.9988431,-2.4134107,-1.8272983,17.40481,100.0,-19.1930448402486,17200,100.0,-0.5325759,-0.99803996,-13.259003,0.0055256010018638335,510,-26.145281587176942,-16.07069,172,0.24129478633403778,5,9.10732,0.0,-19.1930448402486,33,-13.299093,0.029387295246124268,0.7017040951385496,2.7599392,0.9189339,100,9.406381094265427,-16.1568,1.9064176,-0.19193044840248608,-52.356893782634806,0.9310407803365687,2.640571932999592,-64.83017,-0.014665719737000881,-0.022925742,-35.570098045120545,3.637623,-2.0,-65.53257,-3.407988,0.0,0.18095043,92.96113852404233,15,51000,-8.091248624416123,100,-0.3763533175348023,-37.63533175348023,-0.026889564,100,2.1085189599980367,0.3954152
6.9397473,1.7994887,-31.59595948879754,0.9911739,3.4041114,0.0020131170022068545,0.26664034,0.3490001949976431,10.582164943013511,0.15925709799921606,0.99245125,-7.4313410865513125,-0.04823514,-60.841465,0.0035197609977331012,8.192988,6.9432154,-0.004343480839653605,100,17700,-14.78604,-0.23993213,-10.004978409573921,-0.9997902,-0.97430086,-1.8583337,16.251339,100.0,-24.558253766844803,17700,100.0,-0.3948512,-0.9985502,-12.9634695,0.004619118997652549,525,-20.968855786962212,-14.725891,177,-0.7198190093040466,5,7.3097663,0.0,-24.558253766844803,34,-12.98681,0.02759651653468609,1.0167254191886286,2.6238918,0.83133554,100,14.263533353530173,-14.790952,1.5234661,-0.24558253766844806,-48.475005782543704,0.7950372391909977,2.6347190539963776,-60.878353,-0.0030430532513043298,-0.03226979,-55.63387995588871,3.4051957,-2.0,-61.696327,-3.4254405,0.0,0.20248473,95.60062372904213,15,52500,-4.376444885983089,100,-0.3159595948879754,-31.59595948879754,-0.04067351,100,2.116309764001926,0.36255038
6.282592,1.7718499,-53.058706326985416,0.9943858,0.049142513,0.001975250997929834,0.2915089,0.3571224030019948,13.024783715064356,0.16357491099915933,0.99228233,-10.646882589058187,-12.80918,-48.332924,0.003070168000704143,9.456509,6.2784233,-0.06341977561412292,100,18200,-14.811512,-0.24004298,-11.262147774934503,-0.9999565,-3.114369,-1.8420191,16.17661,100.0,-34.516558698455675,18200,100.0,-0.51318234,-0.9983586,-12.787408,0.005046377998951357,540,-31.38062763792993,-14.898888,182,-0.8302114605903625,5,6.2122073,0.0,-34.516558698455675,35,-12.80141,0.026278341189026833,1.1697263590212406,1.6053659,0.8962226,100,17.672582793061288,-14.8056345,1.9449593,-0.34516558698455674,-69.96996563747388,1.3950414895348189,2.6547378199975356,-48.28766,-0.004036440453216429,-0.05182427,-65.83319288291432,0.04840657,-2.0,-47.562653,-3.2463684,0.0,0.2103583,98.2599617490414,15,54000,-13.320295153824654,100,-0.5305870632698543,-53.058706326985416,-0.04361789,100,2.123948708998796,0.37487853
10.616,1.8780841,-44.97586380582594,0.9775166,1.7091023,0.0021215660017332993,0.28349516,0.35937032099900534,16.553845381884383,0.1694957930012606,0.9807111,-9.897784664753125,-0.2891644,-68.65469,0.0028947450045961887,10.320682,10.598664,-0.0021005523877312146,100,18700,-16.059452,-0.21639618,-9.84876180668223,-0.9997747,-2.0323536,-1.8600615,17.091389,100.0,-30.195368705671896,18700,100.0,-0.389502,-0.9989257,-12.677457,0.004163099998550024,555,-23.140780345245844,-15.996775,187,-0.45134204626083374,5,10.956697,0.0,-30.195368705671896,36,-12.696206,0.024669185280799866,1.0148508701075063,3.309612,0.9100973,100,15.764749611755272,-16.058687,1.8886842,-0.301953687056719,-64.75350987984142,1.2087906741498124,2.68232539400924,-68.65336,-0.011909124706019854,-0.04562377,-59.995379603526544,1.700999,-2.0,-69.511086,-3.4454029,0.0,0.19583869,100.94649043504614,15,55500,-11.42065439437468,100,-0.4497586380582594,-44.97586380582594,-0.035112135,100,2.1442798690040945,0.37085485
5.5402093,1.8582693,-38.14134369403098,0.95882356,1.5649774,0.0020838519994867966,0.2717999,0.35351122700376436,13.631658682253688,0.16408234000118682,0.9846256,-8.311598244341587,-0.33308688,-61.563946,0.0030522710003424436,9.8762455,5.5641766,-0.0019044424096925495,100,19200,-13.718856,-0.25335664,-10.803906530781898,-0.9996655,-3.1701498,-1.8671259,15.266941,100.0,-22.682116512761215,19200,100.0,-0.35691428,-0.99838734,-12.209766,0.0047777530053281225,570,-18.72477061177029,-13.802945,192,-0.5329208374023438,5,5.6461506,0.0,-22.682116512761215,37,-12.234357,0.02327961102128029,0.9989631274713151,1.8075883,0.8312287,100,13.781227311131367,-13.718597,1.7818367,-0.22682116512761216,-54.20219232211021,1.0538062561704562,2.711773617011204,-61.717106,-0.006020795065644386,-0.038566,-55.014468316640944,1.5593013,-2.0,-61.07592,-3.537401,0.0,0.20050584,103.6628552090624,15,57000,-2.4993502570735986,100,-0.3814134369403097,-38.14134369403098,-0.039288964,100,2.1842661740010954,0.3627506
7.558332,1.8414483,-39.24742915282515,0.5975892,0.10793518,0.0015993119959603064,0.28040475,0.3589491669990821,18.91920504610894,0.1646006259979913,0.99771124,-11.630545689210026,-12.134655,-58.015244,0.00309059599385364,7.424682,7.547875,-0.007475120416903682,100,19700,-14.565016,-0.21113616,-10.468251209559899,-0.99954087,-4.6717253,-1.85433,15.743906,100.0,-25.338766700975427,19700,100.0,-0.38839406,-0.99834275,-12.058923,0.004825071002414916,585,-17.908003521335953,-14.722775,197,-0.6047735214233398,5,7.64575,0.0,-25.338766700975427,38,-12.121933,0.022051267325878143,1.1063328811998732,3.0053034,0.931641,100,17.460038244209663,-14.5728245,1.716982,-0.2533876670097543,-72.08208770792355,1.1585865469051337,2.6672773989848793,-57.900734,-0.003063176736425115,-0.048616376,-52.970262733887985,0.10322091,-2.0,-59.388996,-3.480391,0.0,0.20370215,106.33468549004465,15,58500,-4.048030091729153,100,-0.3924742915282515,-39.24742915282515,-0.037638083,100,2.134212626995577,0.37683734
6.4138594,2.173924,-45.92208568669871,0.771497,1.4884633,0.0019528939956217073,0.2740607,0.3841714239970315,13.024028920825625,0.16819376200146507,0.9854255,-9.633776703311852,-0.15690565,-45.20077,0.0029224789977888577,9.327939,6.399783,-0.07803090649530334,100,20200,-14.495313,-0.30216408,-9.791321951380947,-0.99960494,-0.7416498,-1.8165877,16.141792,100.0,-37.63627365441745,20200,100.0,-0.4295693,-0.99874514,-11.993138,0.004640352999558672,600,-28.924333428524864,-14.516055,202,0.6722583174705505,5,6.47811,0.0,-37.63627365441745,39,-12.014846,0.020956605672836304,1.1623966788738436,2.8912287,1.0111427,100,15.346904939827139,-14.502041,1.8533826,-0.37636273654417457,-63.9959675224675,1.1735396346254248,2.729933467991941,-45.247017,-0.010433939932739026,-0.051659517,-59.23240669054429,1.4936227,-2.0,-44.03704,-3.4130707,0.0,0.20694092,109.0693975390459,15,60000,-12.344929170611259,100,-0.459220856866987,-45.92208568669871,-0.04139366,100,2.1680525560004753,0.41423643
9.764677,2.15165,-26.575508593262136,0.99930936,0.06526929,0.0019965700048487633,0.25494295,0.3548835080000572,8.256053420595872,0.16691312200418906,0.98274404,-6.391581407894438,-11.82239,-76.77678,0.0031988949995138682,8.371597,9.734636,-0.0052223624636334445,100,20700,-15.133675,-0.33322483,-12.067591943962302,-0.9998082,-1.1330462,-1.8094418,16.56767,100.0,-22.818749535007157,20700,100.0,-0.44245556,-0.999188,-11.829744,0.0048087570030475035,615,-16.46123380214262,-15.244104,207,0.5940225124359131,5,9.78059,0.0,-22.818749535007157,40,-11.856273,0.019899515435099602,1.0795635253182998,3.405531,1.0269074,100,15.719008095399222,-15.149391,1.7870426,-0.22818749535007157,-39.75534158566676,0.6061980641781601,2.675002840012894,-76.56884,-0.011180385959313328,-0.015507934,-60.39684432959519,0.07106665,-2.0,-77.137115,-3.6484027,0.0,0.20051262,111.74864141906437,15,61500,-0.8649778321360693,100,-0.2657550859326213,-26.575508593262136,-0.038458973,100,2.1432019880012376,0.4212282
8.976094,2.1377017,-37.389029603118715,0.7786567,1.5147401,0.002280512999277562,0.2714873,0.35329021899815416,9.856655339324902,0.16260472500289325,0.9984248,-7.683134002251625,-0.3209314,-66.222404,0.0031362439985969104,8.661925,8.979909,-0.006405644380442087,100,21200,-14.826565,-0.39745578,-10.797967062214658,-0.9996011,-0.89268154,-1.8406122,16.428635,100.0,-29.681360174750946,21200,100.0,-0.5649914,-0.99940705,-11.80024,0.00580573600018397,630,-20.48514730315663,-14.748718,212,0.5469671487808228,5,9.36635,0.0,-29.681360174750946,41,-11.821887,0.018834352493286133,1.134128769086393,1.1321843,0.9972748,100,13.899853651427676,-14.827134,1.8379544,-0.2968136017475094,-48.26279003646326,0.9564914876383207,2.769935322001402,-66.18533,-0.002685052702705889,-0.03450342,-53.92365294989031,1.5173203,-2.0,-69.60504,-3.5808718,0.0,0.20709267,114.52308657706453,15,63000,-7.341721016921368,100,-0.3738902960311872,-37.389029603118715,-0.04338266,100,2.242817885002296,0.39450702
5.6056232,1.6494468,-28.287898503360044,0.9929525,0.084194854,0.002366148000874091,0.25372645,0.35265084400452906,12.512456080170008,0.16671117700025206,0.99714786,-9.3354851722142,-11.535254,-54.943417,0.00415745400096057,10.688363,5.6075864,-0.007212866768475052,100,21700,-13.142958,-0.14880545,-9.898202717456877,-0.99933946,-3.6960924,-1.8820789,14.445813,100.0,-20.731770958649577,21700,100.0,-0.4632314,-0.998637,-11.47407,0.004226301003654953,645,-16.809797213909906,-13.298481,217,-1.408523440361023,5,5.5455203,0.0,-20.731770958649577,42,-11.504758,0.017987102270126343,0.9603392649704843,3.1466687,0.8694332,100,14.617239079726348,-13.152287,2.0062277,-0.20731770958649576,-49.32351746176123,0.7980559352666786,2.849014128012641,-55.05124,-0.00214875851942925,-0.025737846,-51.556794121422186,0.08270903,-2.0,-54.124496,-3.6069474,0.0,0.18720344,117.37597832306346,15,64500,-2.753861314188461,100,-0.28287898503360037,-28.287898503360044,-0.037401445,100,2.31890220400237,0.34230894
7.985072,2.0522044,-36.180920266781676,0.9984156,0.087206244,0.01184107700100867,0.27616304,0.39441996999812545,10.772917694654922,0.19349505600257544,0.9895755,-7.502916763493902,-11.370062,-58.4852,0.003435497004829813,9.5852995,7.9880095,-0.043716653885396424,100,22200,-13.856429,-0.2636994,-9.459155397717522,-0.9995268,-3.9533632,-1.860689,15.532557,100.0,-25.55490512297725,22200,100.0,-0.42516938,-0.99916434,-11.377129,0.004789503000210971,660,-20.799602460682422,-13.992661,222,0.21170169115066528,5,8.161174,0.0,-25.55490512297725,43,-11.39001,0.01733008585870266,1.0381127736679776,3.0641832,0.956777,100,16.222371889402663,-13.849617,1.9506863,-0.2555490512297725,-47.265465719282794,0.9350263114256657,2.8073309840110596,-58.447533,-0.013291683677788038,-0.027125679,-55.295515378402705,0.09100954,-2.0,-60.077045,-3.6567428,0.0,0.19317278,120.18843587508309,15,66000,-4.939507567895233,100,-0.36180920266781674,-36.180920266781676,-0.03663386,100,2.1993498810043093,0.37446755
6.5563664,2.0545795,-37.616391347327905,0.9124872,3.9293146,0.0021100090016261674,0.27018127,0.35037461100000655,15.745728599304238,0.1738118469947949,0.9943467,-9.20030733822014,-0.07158465,-46.80934,0.0032794790022308007,9.746143,6.561328,-0.04547291475679223,100,22700,-13.854227,-0.29501504,-8.473942864378984,-0.9996081,-2.2302847,-1.8500689,15.420118,100.0,-22.38040587432783,22700,100.0,-0.44275177,-0.99892217,-11.437826,0.005707976000849158,675,-20.939807093881644,-13.440839,227,0.22375813126564026,5,7.0120983,0.0,-22.38040587432783,44,-11.428603,0.01658022589981556,0.85166352079518,2.845047,0.99134505,100,13.852823096907613,-13.852644,2.1264243,-0.22380405874327836,-65.18190906425983,1.0089764567595587,2.6734967149968725,-46.82486,-0.014036447835940371,-0.041368693,-47.1876362505252,3.9321148,-2.0,-47.519196,-3.619788,0.0,0.19120555,122.86657926808402,15,67500,-8.663865850681637,100,-0.3761639134732791,-37.616391347327905,-0.031955335,100,2.138212792997365,0.40490103
7.632025,2.2520175,-34.77728600282579,0.9988169,0.07863651,0.002261779001855757,0.2648791,0.35559306000504876,11.493034312503195,0.18008861300040735,0.9971651,-8.221694424190872,-11.055344,-66.882576,0.003397129003133159,10.800375,7.6351895,-0.011220895562412481,100,23200,-13.334115,-0.2818183,-10.455334865621463,-0.9998233,-3.8764765,-1.8367674,15.097609,100.0,-65.1703533809835,23200,100.0,-0.3934589,-0.9990812,-11.047249,0.005029843996453565,690,-22.60780565861502,-13.48177,232,1.0449488162994385,5,7.7822213,0.0,-65.1703533809835,45,-11.073974,0.015821263194084167,1.9483560324560019,2.9958043,1.0268135,100,172.83441862424985,-13.340394,2.306893,-0.6517035338098344,-53.64384867706239,0.9271348076212683,2.9495618090077187,-66.8076,-0.005515426282896193,-0.02625204,-709.3247967201598,0.07796564,-2.0,-68.48564,-3.7855513,0.0,0.2524623,125.82082478907978,15,69000,-2.2995277570603747,100,-0.3477728600282579,-34.77728600282579,-0.06942843,100,2.40319138400082,0.4124024
6.6350226,1.9982723,-42.70824282148253,0.98754174,0.027918903,0.001650297999731265,0.280787,0.41945895300159464,11.68055952723175,0.21064347399806138,0.99881935,-8.911522563121347,-10.918145,-51.09885,0.0033256930037168786,10.985494,6.6150937,-0.014141339882668863,100,23700,-13.182239,-0.27605918,-10.324897085699547,-0.99989605,-1.0243251,-1.8619848,14.785199,100.0,-118.17677507693404,23700,100.0,-0.28035092,-0.99927837,-10.972597,0.004386356995382812,705,-27.35537808956928,-13.215133,237,-0.007233339361846447,5,6.5103045,0.0,-118.17677507693404,46,-10.995765,0.015194222331047058,2.6447876143390494,3.2927766,0.98423743,100,249.7736570427743,-13.192008,2.082248,-1.1817677507693405,-56.89897469479231,1.1344558967417397,2.903193713995279,-50.91854,-0.010419273800629873,-0.039513506,-762.3455609100907,0.02902216,-2.0,-50.68386,-3.8759675,0.0,0.2993796,128.7278926600702,15,70500,-4.208802369662791,100,-0.42708242821482534,-42.70824282148253,-0.10630379,100,2.263728938996792,0.3877037
3.4208074,1.6390637,-38.66537352983396,0.9988791,3.5639842,0.002238838998891879,0.28049922,0.3634094850058318,16.08645758061537,0.15782486199896084,0.9982449,-9.915000200317584,-0.032948516,-39.700317,0.002837473999534268,9.936851,3.4016507,-0.011243441938968387,100,24200,-11.75942,-0.21812704,-11.188424102698006,-0.999826,-1.3582914,-1.9327217,13.162644,100.0,-29.934481901267024,24200,100.0,-0.51242965,-0.99929756,-10.902285,0.005546664004214108,720,-22.60677407105783,-11.447065,242,-1.5252668857574463,5,3.9052532,0.0,-29.934481901267024,47,-10.901374,0.014610690996050835,1.2350771645231773,1.0471587,0.66852385,100,18.985827129111016,-11.754293,1.5283297,-0.2993448190126703,-59.083465898961464,1.0757471356566242,2.6575194090037257,-39.463345,-0.012417054153545187,-0.039297823,-56.52065452493267,3.5629282,-2.0,-39.00157,-3.4055245,0.0,0.21162622,131.39028864207648,15,72000,-3.8814674777065847,100,-0.38665373529833946,-38.66537352983396,-0.041073885,100,2.125662084996293,0.27092412
3.198346,1.9260194,-189.4480314518068,0.8935114,0.042175215,0.0021054749959148467,0.39021587,0.45732925400079694,307.98106184138254,0.23767247200157726,0.99579215,-10.489937804034048,-10.67156,-36.204582,0.00418095199711388,8.506016,3.1972234,-0.008901482488689777,100,24700,-11.688276,-0.15673704,-10.34570039199943,-0.9996632,-0.6580343,-1.913689,13.388571,100.0,-30.917153527134722,24700,100.0,-0.2799501,-0.9990774,-10.722849,0.0051405640042503364,735,-17.627052329241675,-11.761341,247,-0.3153986632823944,5,3.2664492,0.0,-30.917153527134722,48,-10.7330065,0.01407740730792284,1.2344161316672972,3.8065085,0.8023103,100,16.28732338154609,-11.699047,1.356852,-0.30917153527134733,-804.7706204980282,3.2088835960156943,3.3157170949925785,-36.15949,-0.006677452220171914,-0.17989647,-51.84148641452308,0.04106801,-2.0,-37.071026,-3.5280516,0.0,0.22377118,134.71147239506536,15,73500,-7.158725794940232,100,-1.8944803145180704,-189.4480314518068,-0.049855255,100,2.6092883779929252,0.3049639
4.607458,1.924997,-39.39210286261134,0.98600066,1.2048222,0.002200627001002431,0.2660738,0.37595477099966956,19.096702043792288,0.1728686269998434,0.99960697,-9.958769918246455,-0.20558724,-45.32435,0.0030623420025222003,11.332304,4.588222,-0.012849144306756712,100,25200,-12.011937,-0.16138324,-11.309737107690573,-0.9999501,-1.8581737,-1.8994504,13.612584,100.0,-24.411052007207925,25200,100.0,-0.14890513,-0.99971163,-10.559512,0.004785116005223244,750,-16.410921769165355,-11.980599,252,-0.321382075548172,5,4.6249514,0.0,-24.411052007207925,49,-10.589743,0.01377280242741108,1.0619668435105956,3.4585767,0.83903307,100,16.429979475958575,-12.022278,1.7487535,-0.24411052007207923,-61.65019282689525,1.1631004923807147,2.983571242002654,-45.22576,-0.017981489843328362,-0.040302064,-59.41994377669238,1.2218541,-2.0,-44.1062,-3.9625187,0.0,0.20337068,137.6992997980633,15,75000,-5.329780809802799,100,-0.39392102862611345,-39.39210286261134,-0.033866633,100,2.424699758994393,0.30519718
