exploration/Rewards Max,trainer/Q2 Predictions Mean,time/evaluation sampling (s),exploration/Actions Min,evaluation/Rewards Mean,trainer/Q1 Predictions Max,evaluation/path length Std,trainer/Q1 Predictions Min,evaluation/path length Min,evaluation/Actions Std,evaluation/Actions Max,trainer/QF2 Loss,trainer/Policy log std Std,evaluation/Rewards Max,exploration/Rewards Mean,exploration/Returns Mean,time/logging (s),trainer/Q2 Predictions Min,exploration/Actions Max,time/total (s),time/epoch (s),trainer/Policy mu Std,evaluation/path length Max,trainer/Q Targets Min,trainer/QF1 Loss,exploration/num paths total,trainer/Policy log std Min,exploration/num steps total,exploration/Actions Std,exploration/Num Paths,exploration/Returns Std,evaluation/Rewards Min,time/training (s),exploration/path length Min,trainer/Log Pis Std,trainer/Q2 Predictions Max,evaluation/num paths total,evaluation/Returns Mean,evaluation/Average Returns,trainer/Policy log std Max,evaluation/Actions Min,trainer/Policy mu Mean,trainer/Policy log std Mean,Epoch,time/exploration sampling (s),exploration/path length Std,replay_buffer/size,evaluation/Actions Mean,exploration/Average Returns,time/data storing (s),time/saving (s),trainer/Log Pis Mean,trainer/Policy mu Min,trainer/Policy Loss,trainer/Log Pis Min,trainer/Policy mu Max,evaluation/num steps total,exploration/Returns Min,evaluation/Returns Min,trainer/Alpha,trainer/Q1 Predictions Mean,exploration/Returns Max,trainer/Log Pis Max,exploration/Rewards Min,trainer/Q Targets Mean,trainer/Alpha Loss,evaluation/Returns Std,evaluation/Rewards Std,exploration/path length Max,evaluation/Returns Max,evaluation/path length Mean,trainer/Q2 Predictions Std,trainer/Q Targets Std,exploration/Actions Mean,evaluation/Num Paths,exploration/Rewards Std,trainer/Q Targets Max,exploration/path length Mean,trainer/Q1 Predictions Std
-0.017169297058637026,-18.296019,0.34554229900822975,-0.78539306,-0.7267404437893757,-15.377508,0.0,-85.96406,100,0.27525192,0.99829143,2.5427883,0.39862925,-0.10136039448921512,-0.29727354016850505,-29.727354016850505,0.005448784999316558,-85.947464,0.9982732,62.44081948811072,2.4582941190165,0.8083782,100,-83.360664,2.545364,127,-2.231168,12700,0.22124681,5,7.357766578234249,-11.304872288319565,1.9543366450234316,100,1.3513103,-15.403678,375,-72.67404437893752,-72.67404437893752,-0.45363975,-0.9962649,0.0390598,-1.850192,24,0.14792313397629187,0.0,12700,0.07606028,-29.727354016850505,0.0030626710213255137,0.0019805849879048765,1.6865628,-2.4885778,19.234125,-3.2711492,3.0938833,37500,-43.09936070132338,-575.4560972063817,0.053660497069358826,-18.297113,-22.58850595577514,5.9663625,-6.369604215654551,-18.322744,-0.9167993068695068,135.22845565867735,1.7094448474362787,100,-14.682413330361005,100.0,10.00631,9.964165,0.019529067,15,0.5710791402886177,-0.2817634,100.0,10.016297
-0.008147178840466417,-16.952738,0.3371881220082287,-0.9012502,-0.23505442676204447,-15.043827,0.0,-50.17217,100,0.19858624,0.9978515,0.0788865,0.38482708,-0.004767460900922104,-0.4682654675010633,-46.826546750106345,0.0049187359982170165,-50.171574,0.9991916,64.94256998412311,2.4974765720253345,0.769193,100,-50.234146,0.07837773,132,-2.2908168,13200,0.27008116,5,16.810892598351955,-11.06659862772668,1.9945820159919094,100,1.4368572,-15.093313,390,-23.505442676204453,-23.505442676204453,-0.62914515,-0.99796253,0.13979085,-1.9404931,25,0.15559723202022724,0.0,13200,0.03310409,-46.826546750106345,0.0031558579939883202,0.0020346080127637833,1.7807322,-2.2313893,18.209227,-2.118968,3.0506687,39000,-71.16690503894344,-60.58345416805336,0.05093223974108696,-16.9626,-24.69179722335763,5.9241495,-10.05052670119315,-17.163937,-0.6527929902076721,16.681721344937863,1.0585759119199134,100,-4.500627908195129,100.0,5.1716986,5.19814,0.0498983,15,1.354450739037406,-15.197115,100.0,5.1875925
-0.010211648890947807,-18.033066,0.34002098499331623,-0.9967076,-0.2669854576830791,-14.77177,0.0,-60.036613,100,0.17942189,0.99717426,0.11379227,0.46312165,-0.0697574643311984,-0.44167430700321847,-44.16743070032184,0.004789030994288623,-60.00613,0.9989101,67.38511991713312,2.4379578120133374,0.9182068,100,-59.663414,0.11417649,137,-2.3604028,13700,0.265332,5,16.18248240839617,-10.599192367532467,1.9389133710064925,100,1.4356004,-14.748092,405,-26.698545768307902,-26.698545768307902,-0.36056542,-0.99593973,0.16528213,-1.9109634,26,0.14924066499224864,0.0,13700,0.022580266,-44.16743070032184,0.0030170050158631057,0.0019767550111282617,2.2081041,-2.4682274,19.660818,-1.2462626,3.4078023,40500,-66.54974591079257,-65.88475716371318,0.049846500158309937,-18.057615,-23.99054705838844,7.672286,-9.633658324282088,-18.206797,0.6240610480308533,14.770719518990846,0.8918730794137971,100,-10.281851559288388,100.0,8.545816,8.4417,0.02255798,15,1.2404965016040739,-14.85379,100.0,8.567146
-0.003812208698632241,-16.717056,0.3420281459984835,-0.9984791,-0.283749056272154,-14.31171,0.0,-77.50597,100,0.15891789,0.9979808,2.1937969,0.41843086,-0.06944030195766492,-0.37407088840775377,-37.40708884077536,0.0054299339826684445,-77.57102,0.99853843,69.86501533412957,2.475347196974326,0.82852614,100,-79.829124,2.1923854,142,-2.2926881,14200,0.23899633,5,12.144157742378061,-10.50148723381319,1.9711062599963043,100,1.6951247,-14.319124,420,-28.3749056272154,-28.3749056272154,-0.4536782,-0.9883477,0.15894228,-1.9237975,27,0.15169011600664817,0.0,14200,0.015099992,-37.40708884077536,0.0030636530136689544,0.002029087976552546,1.8780087,-2.5056632,17.854582,-4.1117945,3.3764002,42000,-52.27029630143562,-68.33884810703192,0.04920291155576706,-16.717615,-21.032632987423526,7.3392963,-7.653322804159133,-16.87959,-0.3674089014530182,17.116464449452458,0.8208764901128636,100,-15.6053851328117,100.0,7.983073,8.252573,0.026456727,15,0.8925247916229808,-0.3066484,100.0,7.96343
-0.005894432787776416,-15.295659,0.3385245760146063,-0.9942746,-0.24083306011423788,-14.177576,0.0,-25.710737,100,0.19362643,0.997931,2.0488226,0.4050323,-0.04213161370975486,-0.3433797917409052,-34.33797917409052,0.004362545994808897,-25.824429,0.99881554,72.33540278219152,2.465597200061893,0.7482583,100,-25.628746,2.061525,147,-2.3136451,14700,0.2488545,5,13.41420339925276,-9.256984270563628,1.9688443730119616,100,1.2216971,-14.1376505,435,-24.08330601142379,-24.08330601142379,-0.49861658,-0.9973595,0.037789203,-1.9386704,28,0.1491466260049492,0.0,14700,0.014315877,-34.33797917409052,0.0030653320136480033,0.0016537470219191164,1.9635435,-2.5522523,16.841934,-2.5286362,2.8481622,43500,-50.799370799885196,-47.578863258250806,0.047768231481313705,-15.297895,-19.501646534041075,6.643615,-8.9189700552047,-15.331629,-0.11087466031312943,9.366233928673712,0.811351380815288,100,-13.917534455661311,100.0,2.338802,2.7737026,0.01313019,15,0.9875505442190247,-0.42206085,100.0,2.3217254
-0.006932477276407389,-17.013918,0.34341107500949875,-0.97988033,-0.31371410422770885,-13.920255,0.0,-83.58984,100,0.2025275,0.9976571,0.09396237,0.45304516,-0.06167425130381416,-0.24739565276084738,-24.739565276084736,0.004769611987285316,-83.63134,0.9990432,74.82320217820234,2.483273978024954,0.80287135,100,-81.94168,0.098127685,152,-2.4219854,15200,0.20542324,5,13.806725519604493,-10.29124073315987,1.9785457359976135,100,1.2324767,-13.932946,450,-31.371410422770882,-31.371410422770882,-0.24463007,-0.9934059,0.1331093,-2.0375588,29,0.1514895030122716,0.0,15200,0.033556286,-24.739565276084736,0.0030597849981859326,0.001998267020098865,2.0973864,-3.1581552,18.233885,-2.001515,3.419719,45000,-50.658896731305425,-60.884363360257666,0.04667618125677109,-17.004192,-14.330603785516837,7.5345793,-8.082189384743847,-17.054876,0.2984466552734375,15.33555079217346,1.1070526301398036,100,-7.652668735856191,100.0,10.113938,9.8885765,0.021110345,15,0.7113024914886885,-13.873984,100.0,10.112235
-0.012675976226720207,-15.66993,0.34032993199070916,-0.9957823,-0.2592117154044667,-13.6844845,0.0,-63.129635,100,0.19002065,0.9978367,1.9129547,0.47316572,-0.02629468896481557,-0.3431982299242219,-34.319822992422196,0.004770768020534888,-62.99812,0.99965763,77.30591585426009,2.4782432100037113,0.7998874,100,-63.58335,1.9205289,157,-2.3492746,15700,0.2454664,5,15.292959620064645,-10.306424910385362,1.9827842349768616,100,1.3259642,-13.672269,465,-25.921171540446664,-25.921171540446664,-0.41089684,-0.99809176,0.15524206,-1.9040598,30,0.14572382598998956,0.0,15700,0.021330444,-34.319822992422196,0.003023035009391606,0.001611414016224444,2.0359783,-2.6395712,17.24379,-2.6115654,3.2307687,46500,-60.953757073648475,-57.844171774273825,0.0484878271818161,-15.673777,-15.732333903537667,6.833183,-9.719312203436171,-15.606005,0.10888473689556122,16.74231218582679,0.9744186872563391,100,-7.561042867112926,100.0,6.4426284,6.688275,0.031485673,15,1.0133159682089932,-0.1471007,100.0,6.446254
-0.0017822452044477354,-15.895184,0.3455864879942965,-0.9992257,-0.6070450798506241,-13.391552,0.0,-68.41929,100,0.28453726,0.996537,3.6098325,0.47895473,-0.06555598539574173,-0.47194602262313967,-47.19460226231397,0.004808193014468998,-68.743774,0.9999271,79.8123644652369,2.5017977799871005,0.8431082,100,-70.00348,3.6206527,162,-2.366151,16200,0.2613358,5,17.629015717293274,-8.313600485868822,1.9965220629819669,100,1.5457643,-13.399536,480,-60.70450798506242,-60.70450798506242,-0.06779677,-0.9987117,0.13397767,-1.9740195,31,0.14972051201038994,0.0,16200,0.01667245,-47.19460226231397,0.0031479909957852215,0.0020125329901929945,1.9907851,-3.5281281,17.413061,-2.734867,3.3907113,48000,-73.8997917812675,-551.3755575665454,0.0494440421462059,-15.896489,-28.253410443331386,7.3274465,-9.80292912032714,-15.682034,-0.02770817093551159,131.69277329292126,1.5999105083280034,100,-10.322868064542146,100.0,7.7474074,8.070882,0.043453593,15,1.2399658424676596,-0.23795067,100.0,7.7277684
-0.002359630289225136,-16.588287,0.33870438300073147,-0.5921339,-0.37082832024694273,-13.144881,0.0,-72.69344,100,0.22128063,0.9980435,1.7605873,0.4212661,-0.042322689028433835,-0.28556879054071704,-28.556879054071715,0.0049637240008451045,-72.655685,0.998925,82.34335868328344,2.5262570670456626,0.722682,100,-73.586266,1.779406,167,-2.4724507,16700,0.21516784,5,15.236570196418063,-10.6123589275629,2.0299554460216314,100,1.2871833,-13.140723,495,-37.08283202469428,-37.08283202469428,-0.596069,-0.99400014,0.13018347,-2.0856261,32,0.14716547200805508,0.0,16700,0.0334665,-28.556879054071715,0.003039111994439736,0.0024289300199598074,2.0450125,-2.3918457,17.759712,-1.8717332,3.2574105,49500,-47.57250092850635,-63.223955166194315,0.049265891313552856,-16.576435,-13.07701025321269,7.2545595,-8.61696207923575,-16.51061,0.13551896810531616,20.322611839287077,1.3991294955110725,100,-5.71317950361485,100.0,11.55332,11.798523,0.033100493,15,0.8776996689197436,-0.2741811,100.0,11.534026
-0.0061933255461763745,-14.7889185,0.3457259300048463,-0.96275425,-0.2854731920073666,-12.681433,0.0,-55.579247,100,0.19920067,0.9968376,0.17089006,0.47408295,-0.04283342211095382,-0.38830940222291144,-38.83094022229115,0.0041694510146044195,-55.687244,0.9993858,84.83451099231024,2.486407937016338,0.7665453,100,-55.187653,0.16384225,172,-2.404296,17200,0.23859945,5,19.17574243415481,-9.872488174775055,1.9834100550215226,100,1.5152416,-12.70901,510,-28.547319200736673,-28.547319200736673,-0.41427916,-0.9984,0.19867966,-1.9967517,33,0.1477671909960918,0.0,17200,0.026656076,-38.83094022229115,0.003337531990837306,0.0019977779884357005,1.9153786,-2.7531998,16.40735,-4.092505,3.2350657,51000,-70.25469283854761,-60.859069290655476,0.0520184300839901,-14.796839,-22.88871643273537,8.7968235,-10.087591012534059,-14.969154,-0.25014662742614746,14.726707085487138,1.0105933380932535,100,-8.595041973792641,100.0,7.1880207,7.0248585,0.03746538,15,1.1319977018092267,-12.808417,100.0,7.1898093
-0.004358078982211051,-14.760467,0.35428076100652106,-0.9843588,-0.1819449806552907,-12.527724,0.0,-64.58073,100,0.18309851,0.9965907,1.8304355,0.4780472,-0.006942634313975769,-0.3553270692025017,-35.53270692025016,0.004745728976558894,-64.55286,0.99898726,87.37241126023582,2.5333463779534213,0.7767648,100,-64.41649,1.8502306,177,-2.471875,17700,0.24431977,5,19.0451045429488,-10.404202146052725,2.015991477004718,100,1.365479,-12.5408325,525,-18.194498065529068,-18.194498065529068,-0.3070398,-0.9977286,0.07261905,-2.0382895,34,0.15335340099409223,0.0,17700,0.01613462,-35.53270692025016,0.002995232993271202,0.001979776978259906,2.0174248,-3.0325618,16.200438,-2.776885,3.0670826,52500,-65.09086861958271,-57.74989228651844,0.050418075174093246,-14.761487,-16.758590969193442,9.03667,-9.714694552331357,-14.793044,0.05205421522259712,14.561053035249945,0.8987920152574248,100,-1.8984157520990395,100.0,7.3885717,7.642436,0.029592274,15,1.1182231755279604,-0.7641123,100.0,7.392694
-0.004369259747649756,-14.584469,0.3420624249847606,-0.825486,-0.5212999104093858,-12.231538,0.0,-57.86142,100,0.28501534,0.9957799,3.0787258,0.5133263,-0.0273068481077351,-0.5007368079327015,-50.073680793270135,0.004823393013793975,-58.053772,0.99957454,89.8473038583179,2.470666177017847,0.8686284,100,-58.118404,3.062012,182,-2.382987,18200,0.25763494,5,19.025139596922983,-8.255868015482127,1.967689374985639,100,1.5052112,-12.226804,540,-52.12999104093856,-52.12999104093856,-0.40504286,-0.99807215,0.18599898,-1.9601963,35,0.15101455402327701,0.0,18200,0.0032253587,-50.073680793270135,0.003059931012103334,0.002016498998273164,2.1640441,-2.8756628,16.321785,-3.0233235,3.3553088,54000,-69.45348546166237,-515.9153691917712,0.04903851076960564,-14.57558,-16.17813714664781,7.342295,-10.459187362209308,-14.478695,0.49463462829589844,124.38600489609176,1.4539066286793798,100,-4.842651181753641,100.0,6.920152,7.1923075,0.030613951,15,1.49925237208229,-0.34520668,100.0,6.900885
-0.004024673485011185,-13.7157755,0.333196368010249,-0.52090174,-0.2268227858428991,-12.121512,0.0,-68.60579,100,0.18254794,0.99606806,2.9143322,0.39689347,-0.020508062658926008,-0.2763375566471533,-27.633755664715316,0.004807000979781151,-68.75048,0.9991737,92.31536973424954,2.4639842539618257,0.62719387,100,-69.67146,2.9360914,187,-2.4822907,18700,0.20981696,5,16.910076109446535,-10.151564284415473,1.9688322439906187,100,1.3863851,-12.141704,555,-22.682278584289914,-22.682278584289914,-0.5504525,-0.98030883,0.15941763,-2.0934522,36,0.14419143297709525,0.0,18700,0.026651133,-27.633755664715316,0.0029719560116063803,0.009985251992475241,1.9083024,-2.5551853,15.044875,-3.1399498,3.4232905,55500,-60.564041048314046,-59.99790853276284,0.050368621945381165,-13.722491,-15.07819207734911,8.142573,-9.444113974163498,-13.426558,-0.27402085065841675,17.67453372928102,1.0160976863138358,100,-3.331215185890245,100.0,6.6089973,6.9242706,0.031401742,15,0.8764036898296832,-0.1533453,100.0,6.58635
-0.006347574939223589,-12.60134,0.3410813920199871,-0.99976534,-0.5243325125254236,-11.731494,0.0,-28.77598,100,0.28861052,0.99681836,0.06464081,0.42591858,-0.033188077436609134,-0.2988209681814194,-29.88209681814194,0.004843772010644898,-28.931816,0.9986626,94.83265935827512,2.512746753025567,0.6469718,100,-29.437798,0.062162455,192,-2.469939,19200,0.23465429,5,13.713451538817175,-8.30629238923367,2.0071046630037017,100,1.2124846,-11.731401,570,-52.43325125254231,-52.43325125254231,-0.36122963,-0.9976488,0.09048809,-2.0463037,37,0.1464075850090012,0.0,19200,0.012948152,-29.88209681814194,0.0030551459931302816,0.010254194989101961,1.8777809,-1.8083715,14.181927,-1.2814122,3.002638,57000,-57.13352812523743,-487.15591081273175,0.052358172833919525,-12.595111,-21.235223361417088,6.3481236,-9.223673606939562,-12.688735,-0.3605087697505951,116.4991212228275,1.4178684673840345,100,-5.542076348869162,100.0,2.3436873,2.286348,0.021263702,15,0.8830956676288534,-11.727279,100.0,2.3142664
-0.006577329372767402,-12.397317,0.3340133519959636,-0.99206,-0.25492732072011137,-11.446779,0.0,-32.37125,100,0.18900837,0.99783677,0.058481414,0.38286895,-0.040001605539688914,-0.32344138404174944,-32.34413840417493,0.004146345978369936,-32.140686,0.9994097,97.30060629520449,2.4638218289765064,0.6177045,100,-33.10339,0.059292525,197,-2.3797634,19700,0.2469834,5,7.824875272768335,-10.819470917692453,1.976533836015733,100,1.1697118,-11.462263,585,-25.49273207201114,-25.49273207201114,-0.29579094,-0.9979933,0.07064762,-2.046907,38,0.14402094899560325,0.0,19700,0.015819367,-32.34413840417493,0.003035263012861833,0.0020720829779747874,1.6835449,-3.0375464,13.87506,-2.622483,2.9105985,58500,-41.510454846294124,-63.0363076283178,0.049543388187885284,-12.389081,-19.224227384294764,4.870971,-7.005344597016852,-12.588963,-0.9508481621742249,16.729138695107917,0.9819704509422185,100,-6.740004678052069,100.0,3.1758578,3.228927,0.032697,15,0.8613961706354075,-11.527063,100.0,3.1764958
-0.007380756128298655,-12.85981,0.3371097799972631,-0.9391914,-0.21113143259064862,-11.381919,0.0,-50.507217,100,0.19235465,0.99713594,0.037006274,0.497711,-0.02896638591501899,-0.21186710858533397,-21.186710858533395,0.004034989018691704,-50.491795,0.99851704,99.76071596925613,2.4555847180017736,0.6888664,100,-50.064613,0.034764066,202,-2.5207105,20200,0.19339873,5,11.453002420707271,-10.64564129982223,1.9664416020095814,100,1.3179001,-11.404577,600,-21.11314325906486,-21.11314325906486,-0.52903855,-0.9956226,0.13145798,-2.1452289,39,0.1428786389878951,0.0,20200,0.026685743,-21.186710858533395,0.0030904400045983493,0.002029267983743921,2.1499333,-2.133656,14.779191,-2.8648934,3.1535347,60000,-43.76312279818908,-62.85907364962797,0.05059570074081421,-12.865814,-13.19815753813376,6.4852033,-7.9269035935123275,-12.866228,0.44741687178611755,14.925356513362734,0.9108123618676153,100,-6.347005930266449,100.0,5.038453,5.0295672,0.020041127,15,0.6073016367464866,-11.32158,100.0,5.056202
-0.01109464164261416,-13.03308,0.3390182279981673,-0.91807514,-0.9385178538156524,-11.101346,0.0,-60.923527,100,0.35429746,0.9981609,1.3131642,0.43600002,-0.08913858997265625,-0.2224651737700729,-22.246517377007297,0.004729061998659745,-60.81952,0.99969316,102.23228027520236,2.4672186889802106,0.66158223,100,-60.827106,1.3139927,207,-2.5115354,20700,0.19834368,5,7.235316878565812,-9.093317484793218,1.9736930429935455,100,1.2205619,-11.084276,615,-93.8517853815653,-93.8517853815653,-0.5519565,-0.9980569,0.11541655,-2.1483436,40,0.14489829100784846,0.0,20700,0.07283891,-22.246517377007297,0.0028658100054599345,0.002014254976529628,2.0680678,-2.4371762,14.66643,-1.3630283,3.3416107,61500,-36.287602896266606,-565.2980373078545,0.052504897117614746,-13.0419655,-16.637269402413217,7.6983805,-6.696483964396353,-12.950945,0.20058800280094147,167.99407557180206,1.9013899595791468,100,-10.729904948031237,100.0,7.823158,7.878697,0.02143241,15,0.5278715841074084,-0.4606465,100.0,7.831113
-0.008679441772910223,-12.761114,0.3587568640068639,-0.99143285,-0.275446159872787,-10.857598,0.0,-42.149044,100,0.19369122,0.9968708,0.1628109,0.52584314,-0.023176047930180025,-0.40791781849873077,-40.791781849873075,0.004950242990162224,-41.82745,0.9987421,104.77090938822948,2.534470991959097,0.77778757,100,-42.866776,0.14692168,212,-2.5327406,21200,0.24877043,5,15.309862944216695,-9.908130329626577,1.9995522419922054,100,1.1059668,-10.84576,630,-27.544615987278696,-27.544615987278696,-0.51691335,-0.988858,0.12066745,-2.0880613,41,0.16618417997960933,0.0,21200,0.035327137,-40.791781849873075,0.003149718977510929,0.0018777440127450973,2.2112985,-2.6894395,14.430975,-1.4981662,2.9328089,63000,-64.53693782249297,-57.9555411712622,0.05349411815404892,-12.77577,-23.186889691411768,6.054243,-9.732566218774718,-12.953041,0.6187199354171753,17.482876890343395,1.1211380672742117,100,-4.094540767597964,100.0,5.1486087,5.265622,0.041407056,15,1.2357483854378144,-10.94376,100.0,5.165467
-0.007901769604747031,-12.335392,0.3448442060034722,-0.9991825,-0.5824907884732223,-10.663935,0.0,-68.37686,100,0.26386505,0.9970965,0.03918877,0.42131585,-0.0405533099768633,-0.3224801937180554,-32.24801937180555,0.0047141999821178615,-68.26649,0.9989052,107.27982922512456,2.5051419429655652,0.59792894,100,-68.70792,0.038279407,217,-2.4689236,21700,0.2405376,5,17.581624642134614,-10.587838132499469,2.0016762409941293,100,1.2441269,-10.685619,645,-58.2490788473222,-58.2490788473222,-0.49100986,-0.99457395,0.11818232,-2.0686896,42,0.14892918401164934,0.0,21700,0.0646178,-32.24801937180555,0.0028498359897639602,0.0021282759844325483,1.710294,-1.4766773,13.64275,-3.969568,3.1333542,64500,-65.4459174718472,-445.9883280499924,0.05486372858285904,-12.341944,-13.54273608866885,5.7657037,-10.12367752199409,-12.414011,-0.8409287333488464,104.91625777136599,1.52560714704757,100,-5.606974775187034,100.0,7.401184,7.3489323,0.018210411,15,0.9898366950184964,-10.727433,100.0,7.4086137
-0.0019704170792489077,-12.440812,0.34519571700366214,-0.99476695,-0.3211234909139275,-10.468655,0.0,-62.838722,100,0.20378387,0.9971532,2.2430568,0.4617471,-0.03206454657060647,-0.3117616162529147,-31.176161625291478,0.004842781985644251,-62.710434,0.9987954,109.78888532612473,2.5049567599780858,0.68953955,100,-62.665524,2.2537973,222,-2.4751737,22200,0.22692455,5,10.840397740070278,-11.237107997194995,1.9974445830157492,100,1.3654069,-10.475848,660,-32.11234909139275,-32.11234909139275,-0.4899558,-0.99108183,0.09846201,-2.0402,43,0.15234045599936508,0.0,22200,0.034267623,-31.176161625291478,0.003118684981018305,0.002014536992646754,2.0080576,-2.4322178,14.084255,-3.0787582,3.1516774,66000,-47.898708001693386,-64.14445141921198,0.05316188186407089,-12.449458,-14.647087792108971,6.6860714,-7.80130517944408,-12.371761,0.023643989115953445,18.409920527276796,1.2525476333895809,100,-4.128407025051177,100.0,7.3377647,7.5642433,0.03331038,15,0.8787461634501567,-0.08048767,100.0,7.3463025
-0.005852630343612184,-11.665306,0.35613866499625146,-0.84574515,-0.7889265208821503,-10.372079,0.0,-38.425842,100,0.30691212,0.99850136,3.2184348,0.48608407,-0.01670367835113607,-0.47155413062614737,-47.155413062614734,0.0048426220018882304,-38.06576,0.9992776,112.26109896405251,2.4678912089730147,0.72239816,100,-37.93685,3.2275922,227,-2.45187,22700,0.2519927,5,6.949178744018025,-10.87214933105505,1.9489438839955255,100,1.0695355,-10.391158,675,-78.89265208821506,-78.89265208821506,-0.54100615,-0.9982029,0.08865018,-2.0102901,44,0.15273750200867653,0.0,22700,0.11234673,-47.155413062614734,0.003224402986234054,0.002004132984438911,2.0076585,-2.3878589,13.119816,-1.0099783,2.8136525,67500,-55.36572524778999,-443.0111146257472,0.052350275218486786,-11.661266,-35.1855204513267,6.2007527,-8.881709722556973,-11.392405,0.022592198103666306,141.9130584113894,1.7293136295531493,100,-3.7134374783548383,100.0,3.615241,4.12185,0.050606567,15,1.3548218118675124,-0.14055783,100.0,3.658673
-0.005633587883146018,-11.910256,0.3410159740014933,-0.9998004,-0.4605981325479309,-10.09291,0.0,-63.31133,100,0.26222172,0.99631655,2.0910883,0.49705154,-0.020386489977211136,-0.5134631957621546,-51.346319576215436,0.004768258979311213,-63.180946,0.9988956,114.74671121608117,2.4813141739869025,0.7301051,100,-64.40581,2.0856326,232,-2.5351405,23200,0.287105,5,29.04401117099757,-8.727286969771827,1.9848134120111354,100,1.1006562,-10.095096,690,-46.05981325479306,-46.05981325479306,-0.48907337,-0.99086773,0.17827313,-2.106257,45,0.14579907900770195,0.0,23200,0.003552114,-51.346319576215436,0.0028704289870802313,0.0020470210001803935,2.1262271,-2.6059842,13.674444,-1.5366209,3.256414,69000,-107.36721214005671,-357.854888496172,0.052473682910203934,-11.910072,-28.27706862449045,5.8239336,-8.705254132022837,-11.895879,0.37205612659454346,84.1531587421684,1.2516709698918072,100,-4.274816256721749,100.0,6.32607,6.61767,0.0045589223,15,1.2962856718502993,-0.036877967,100.0,6.327701
-0.0030219792776830343,-11.064203,0.3391809030144941,-0.96322876,-1.0002254595713063,-10.074221,0.0,-30.6007,100,0.378957,0.9980957,0.027011395,0.45901003,-0.004733345118776308,-0.4056239797118218,-40.56239797118218,0.004795741988345981,-30.930948,0.99877304,117.21563444804633,2.4646570819895715,0.61674374,100,-31.312109,0.032229744,237,-2.5614717,23700,0.24098212,5,8.75954618352363,-10.483896772228489,1.9648545550007839,100,1.1666715,-10.065379,705,-100.02254595713082,-100.02254595713082,-0.47755665,-0.99818414,0.1514197,-2.172388,46,0.15016459798789583,0.0,23700,0.07049959,-40.56239797118218,0.0035937430220656097,0.0020675409759860486,1.909803,-2.0030572,12.660877,-3.3968544,2.9202647,70500,-55.78515189633153,-584.2126366731678,0.0553312823176384,-11.069594,-28.83269448103706,5.2493134,-9.144944972081811,-11.051432,-0.26107415556907654,176.4114936504661,2.0614024812310427,100,-8.009882470555487,100.0,2.8188798,2.8516715,0.037543554,15,1.1576392779618812,-9.999671,100.0,2.7871475
-0.004825229687314476,-12.750299,0.37010166700929403,-0.6699783,-0.5070023081644226,-9.825375,0.0,-63.304764,100,0.25691637,0.9961368,1.0353535,0.5662451,-0.029310363635582485,-0.29810571967417226,-29.81057196741723,0.00482500100042671,-63.208164,0.9991781,119.83957342908252,2.619514637015527,0.8793178,100,-63.99492,1.0310352,242,-2.4881916,24200,0.21251778,5,14.754020004066687,-10.161052406357575,2.0578814600012265,100,1.7012666,-9.812489,720,-50.70023081644224,-50.70023081644224,-0.43284854,-0.98714554,0.20703346,-1.9426144,47,0.1813101320003625,0.0,24200,0.06761547,-29.81057196741723,0.003400246991077438,0.0019961300131399184,2.0109892,-3.2634938,14.519066,-4.440196,3.1154418,72000,-57.53446506346867,-407.8740922466279,0.05590914934873581,-12.761805,-13.871572401606274,8.054857,-8.960652125058159,-12.742733,0.03169295936822891,96.88294405428717,1.379372750850143,100,-7.296144712553898,100.0,8.371534,8.505756,0.029120853,15,0.8760287509075438,-0.7641123,100.0,8.393143
-0.008447118039349092,-12.102508,0.3420140249945689,-0.9987985,-0.48404331271169787,-9.611959,0.0,-69.56458,100,0.27691245,0.9968419,0.10562223,0.48770514,-0.007291653579221114,-0.289942325456539,-28.994232545653908,0.0052372800128068775,-69.68746,0.99909043,122.93135236113449,3.0875769250269514,0.7642372,100,-67.42472,0.0923439,247,-2.5447319,24700,0.23560123,5,12.923575196645203,-10.014461874527283,2.5825413140119053,100,1.3201228,-9.628847,735,-48.40433127116979,-48.40433127116979,-0.4034013,-0.99698436,0.14082918,-2.1375527,48,0.15254100700258277,0.0,24700,0.0030167466,-28.994232545653908,0.00322793101076968,0.002015367994317785,2.2159922,-2.5027783,13.877152,-2.2881598,3.2049127,73500,-52.749308316079784,-434.28415806140856,0.05641491711139679,-12.100581,-16.221570790661648,7.5231323,-9.130933973416491,-12.175917,0.6210468411445618,104.53341317331174,1.4238997545711687,100,-1.2499288061562668,100.0,8.620527,8.46845,0.02886319,15,0.9007660151358621,-9.6449175,100.0,8.637053
-0.004049850787747126,-12.479242,0.5277932909957599,-0.5794071,-0.281987197069403,-9.630556,0.0,-80.47243,100,0.20530854,0.9970092,3.8665946,0.5293214,-0.003643578723486422,-0.34707532764577886,-34.707532764577884,0.0049800199922174215,-80.39827,0.9985531,125.90211541508324,2.9662168139766436,0.8004154,100,-78.59225,3.8552198,252,-2.5585856,25200,0.23299454,5,14.92279622872051,-10.336439991429337,2.2104462219867855,100,1.3112836,-9.628677,750,-28.19871970694029,-28.19871970694029,-0.50355893,-0.9950255,0.1877609,-2.0119648,49,0.21481053499155678,0.0,25200,0.025428347,-34.707532764577884,0.005983516020933166,0.0022032299893908203,2.0184813,-2.25843,13.926863,-2.1566775,3.138998,75000,-58.90249579303724,-59.604618046991845,0.055949900299310684,-12.46991,-13.177910409577969,5.8420687,-9.388119815314301,-12.03325,0.05328572168946266,16.332099980931318,1.1398241836786975,100,-4.614378781104293,100.0,9.640842,9.775886,0.041840874,15,1.069571512042159,-0.061366484,100.0,9.641242
